"id_event","disease","serotype","latitude","longitude","locality","country","region","observation_date","report_date","species","diagnosis_source","humans_affected","humans_deaths","diagnosis_status"
258356,"African swine fever",,44.2074,27.1148,"bogata","Romania","Europe","2019-07-17T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258355,"African swine fever",,44.6701,23.6788,"Slavuta","Romania","Europe","2019-07-16T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258353,"African swine fever",,46.1589,21.2154,"Sanpetru German","Romania","Europe","2019-08-06T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258352,"African swine fever",,47.072,22.7416,"Preoteasa","Romania","Europe","2019-08-06T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258351,"African swine fever",,47.2264,22.6662,"Zauan","Romania","Europe","2019-08-05T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258350,"African swine fever",,47.2636,22.1934,"Poclusa de Barcau","Romania","Europe","2019-07-31T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258347,"African swine fever",,47.210082,22.6105,"Cosniciu de Jos","Romania","Europe","2019-07-29T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258346,"African swine fever",,47.3822,22.1237,"Cherechiu","Romania","Europe","2019-07-28T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258345,"African swine fever",,47.0254,22.3061,"Subpiatra","Romania","Europe","2019-07-24T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
258344,"African swine fever",,47.47,22.5908,"Tasnad","Romania","Europe","2019-07-24T00:00:00Z","2019-08-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257511,"African swine fever",,44.5625,27.4678,"Gimbasani","Romania","Europe","2019-07-22T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257510,"African swine fever",,44.67149,25.98101,"Peris","Romania","Europe","2019-07-22T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257509,"African swine fever",,44.296759,26.971334,"Varasti","Romania","Europe","2019-07-22T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257508,"African swine fever",,44.604073,25.663272,"Lunguletu","Romania","Europe","2019-07-22T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257506,"African swine fever",,44.140205,25.922675,"Ianculesti","Romania","Europe","2019-07-19T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257505,"African swine fever",,44.163714,25.940197,"Hulubesti","Romania","Europe","2019-07-19T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257504,"African swine fever",,45.129033,24.953155,"Draghescu","Romania","Europe","2019-07-19T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257503,"African swine fever",,44.216139,26.937855,"Dorobantu","Romania","Europe","2019-07-19T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257502,"African swine fever",,44.762219,26.018981,"Pioresti","Romania","Europe","2019-07-19T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257501,"African swine fever",,44.674951,25.899034,"Luciana","Romania","Europe","2019-07-19T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257500,"African swine fever",,44.625589,25.735182,"Racari","Romania","Europe","2019-07-18T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257499,"African swine fever",,44.149105,25.905651,"Stoenesti","Romania","Europe","2019-07-18T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257498,"African swine fever",,44.162868,25.947753,"Hulubesti","Romania","Europe","2019-07-18T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257497,"African swine fever",,43.733932,24.750689,"Islaz","Romania","Europe","2019-07-18T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257496,"African swine fever",,43.733932,24.750689,"Islaz","Romania","Europe","2019-07-18T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257495,"African swine fever",,44.687607,25.725401,"Stanesti","Romania","Europe","2019-07-18T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257494,"African swine fever",,44.625589,25.735182,"Racari","Romania","Europe","2019-07-18T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257493,"African swine fever",,44.162795,25.94131,"Hulubesti","Romania","Europe","2019-07-17T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257491,"African swine fever",,43.727532,24.154187,"Ianca","Romania","Europe","2019-07-17T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257490,"African swine fever",,44.876382,25.916222,"Targsoru Vechi","Romania","Europe","2019-07-17T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257489,"African swine fever",,43.900672,24.619836,"Cilieni","Romania","Europe","2019-07-17T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257488,"African swine fever",,44.756642,26.025434,"Pioresti","Romania","Europe","2019-07-17T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257486,"African swine fever",,43.89323,25.977091,"Giurgiu","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257483,"African swine fever",,43.775328,25.174581,"Viisoara","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257482,"African swine fever",,43.660659,25.410737,"Zimnicele","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257481,"African swine fever",,43.831074,25.457927,"Cervenia","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257480,"African swine fever",,43.754979,25.521368,"Bragadiru","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257479,"African swine fever",,43.999507,26.11675,"Gostinu","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257478,"African swine fever",,43.999507,26.11675,"Gostinu","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257477,"African swine fever",,44.156823,26.001511,"Crucea de Piatra","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257476,"African swine fever",,43.842569,25.450556,"Cervenia","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257475,"African swine fever",,43.737578,24.752143,"Islaz","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257474,"African swine fever",,43.737578,24.752143,"Islaz","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257473,"African swine fever",,43.737578,24.752143,"Islaz","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257472,"African swine fever",,43.737578,24.752143,"Islaz","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257471,"African swine fever",,43.883531,25.134059,"Spatarei","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257470,"African swine fever",,43.883531,25.134059,"Spatarei","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257469,"African swine fever",,43.708244,24.18246,"Ianca","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257468,"African swine fever",,44.209698,26.966491,"Varasti","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257466,"African swine fever",,44.758504,25.980387,"Carbunari","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257465,"African swine fever",,44.882412,25.928566,"Targsoru Vechi","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257464,"African swine fever",,43.949802,26.017696,"Oinacu","Romania","Europe","2019-07-15T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257463,"African swine fever",,45.128896,24.953614,"Draghescu","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257462,"African swine fever",,43.650811,25.372184,"Zimnicea","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257461,"African swine fever",,43.650811,25.372184,"Zimnicea","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257460,"African swine fever",,43.667082,25.447846,"Zimnicele","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257459,"African swine fever",,44.5597,27.4889,"Gimbasani","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257458,"African swine fever",,44.879854,25.91064,"Targsoru Vechi","Romania","Europe","2019-07-13T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257457,"African swine fever",,43.776086,25.179297,"Viisoara","Romania","Europe","2019-07-13T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257456,"African swine fever",,43.776086,25.179297,"Viisoara","Romania","Europe","2019-07-13T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257455,"African swine fever",,43.8322,23.925,"Listeava","Romania","Europe","2019-07-12T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257454,"African swine fever",,43.92558,23.050151,"Poiana Mare","Romania","Europe","2019-07-12T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257453,"African swine fever",,44.683348,26.040662,"Peris","Romania","Europe","2019-07-12T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257452,"African swine fever",,44.725383,26.104059,"Ciolpani","Romania","Europe","2019-07-12T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257450,"African swine fever",,44.733373,26.069126,"Piscu","Romania","Europe","2019-07-11T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257449,"African swine fever",,44.733373,26.069126,"Piscu","Romania","Europe","2019-07-11T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257448,"African swine fever",,44.7013,26.107486,"Izvorani","Romania","Europe","2019-07-11T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257447,"African swine fever",,44.788927,26.085931,"Fanari","Romania","Europe","2019-07-11T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257446,"African swine fever",,44.064218,23.938068,"Rojiste","Romania","Europe","2019-07-08T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257445,"African swine fever",,44.14445,23.881642,"Badosi","Romania","Europe","2019-07-08T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257444,"African swine fever",,44.217773,23.690846,"Nedeia","Romania","Europe","2019-07-04T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257443,"African swine fever",,43.8458,23.8394,"Zaval","Romania","Europe","2019-07-03T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257442,"African swine fever",,43.8458,23.8394,"Zaval","Romania","Europe","2019-07-03T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257441,"African swine fever",,43.845,23.8383,"Zaval","Romania","Europe","2019-07-02T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257440,"African swine fever",,43.8481,23.8331,"Zaval","Romania","Europe","2019-07-01T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257435,"African swine fever",,46.01087,27.46648,"Ghidigeni","Romania","Europe","2019-07-19T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257434,"African swine fever",,45.4089,27.71349,"Voinesti","Romania","Europe","2019-07-19T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257433,"African swine fever",,45.656254,28.064713,"Frumusita","Romania","Europe","2019-07-12T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257432,"African swine fever",,45.464093,27.769563,"Independenta","Romania","Europe","2019-07-12T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257431,"African swine fever",,45.420552,27.874434,"Serbestii Vechi","Romania","Europe","2019-07-12T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257430,"African swine fever",,44.891998,27.028951,"Caldarasti","Romania","Europe","2019-07-18T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257429,"African swine fever",,44.898489,27.036185,"Caldarasti","Romania","Europe","2019-07-17T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257428,"African swine fever",,44.897465,27.032623,"Caldarasti","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257427,"African swine fever",,48.143356,26.485832,"Baseu","Romania","Europe","2019-07-21T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257426,"African swine fever",,47.969182,22.976276,"Porumbesti","Romania","Europe","2019-07-16T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257424,"African swine fever",,47.327929,22.532819,"Almasu Mare","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257423,"African swine fever",,47.947342,23.019503,"Mesteacan","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257422,"African swine fever",,47.472275,22.624246,"Saraud","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257421,"African swine fever",,47.469552,22.590812,"Tasnad","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257420,"African swine fever",,47.472275,22.624246,"Saraud","Romania","Europe","2019-07-14T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257419,"African swine fever",,47.545452,22.192114,"Curtuiseni","Romania","Europe","2019-07-13T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257418,"African swine fever",,47.976293,22.977912,"Porumbesti","Romania","Europe","2019-07-13T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257417,"African swine fever",,47.976293,22.977912,"Porumbesti","Romania","Europe","2019-07-13T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257416,"African swine fever",,47.970413,22.977181,"Porumbesti","Romania","Europe","2019-07-11T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257415,"African swine fever",,47.939548,23.015244,"Mesteacan","Romania","Europe","2019-07-06T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257414,"African swine fever",,47.969094,22.976975,"Porumbesti","Romania","Europe","2019-07-06T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257413,"African swine fever",,47.969094,22.976975,"Porumbesti","Romania","Europe","2019-07-06T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257412,"African swine fever",,47.541286,22.203764,"Curtuiseni","Romania","Europe","2019-07-06T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
257411,"African swine fever",,47.046978,22.291863,"Telechiu","Romania","Europe","2019-07-04T00:00:00Z","2019-07-25T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255788,"African swine fever",,44.814172,26.093418,"Puchenii Mosneni","Romania","Europe","2019-07-15T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255786,"African swine fever",,44.210268,26.303085,"Valea Dragului","Romania","Europe","2019-07-15T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255785,"African swine fever",,44.742558,26.052635,"Poienarii Rali","Romania","Europe","2019-07-14T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255784,"African swine fever",,44.751486,26.063031,"Poienarii Vechi","Romania","Europe","2019-07-14T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255783,"African swine fever",,44.211658,26.302026,"Valea Dragului","Romania","Europe","2019-07-13T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255782,"African swine fever",,44.68535,26.02701,"Bratulesti","Romania","Europe","2019-07-13T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255781,"African swine fever",,44.879023,25.916305,"Targsoru Vechi","Romania","Europe","2019-07-10T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255779,"African swine fever",,43.991795,26.112657,"Gostinu","Romania","Europe","2019-07-10T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255778,"African swine fever",,44.786631,26.083076,"Fanari","Romania","Europe","2019-07-09T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255777,"African swine fever",,44.85151,26.023654,"Brazii de Jos","Romania","Europe","2019-07-09T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255776,"African swine fever",,44.4981,23.5253,"Bralostita","Romania","Europe","2019-07-08T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255775,"African swine fever",,43.8861,23.5922,"Carna","Romania","Europe","2019-07-04T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255774,"African swine fever",,43.8756,23.7172,"Macesu de Jos","Romania","Europe","2019-07-04T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255772,"African swine fever",,43.845,23.8383,"Zaval","Romania","Europe","2019-07-02T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255771,"African swine fever",,44.836533,27.099578,"Padina","Romania","Europe","2019-07-14T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255751,"African swine fever",,45.2291,27.434,"Sutesti","Romania","Europe","2019-07-15T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255750,"African swine fever",,45.403529,27.58271,"Corbu Nou","Romania","Europe","2019-07-15T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255749,"African swine fever",,45.131513,27.45434,"Ianca","Romania","Europe","2019-07-11T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255748,"African swine fever",,45.407869,27.5812,"Corbu Nou","Romania","Europe","2019-07-11T00:00:00Z","2019-07-19T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255747,"African swine fever",,44.367184,25.239187,"Dracesti","Romania","Europe","2019-07-14T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255746,"African swine fever",,44.229274,24.884931,"Insuratei","Romania","Europe","2019-07-14T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255745,"African swine fever",,43.914135,25.980793,"Giurgiu","Romania","Europe","2019-07-12T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255744,"African swine fever",,44.397301,26.286373,"Balaceanca","Romania","Europe","2019-07-11T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255743,"African swine fever",,44.2139,26.9569,"Dorobantu","Romania","Europe","2019-07-11T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255742,"African swine fever",,44.162546,25.941974,"Hulubesti","Romania","Europe","2019-07-11T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255741,"African swine fever",,44.736859,26.077699,"Piscu","Romania","Europe","2019-07-10T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255739,"African swine fever",,44.198708,27.042584,"Ciocanesti","Romania","Europe","2019-07-04T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255734,"African swine fever",,44.1618,23.8711,"Teasc","Romania","Europe","2019-06-29T00:00:00Z","2019-07-18T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255731,"African swine fever",,48.236522,26.642656,"Ivancauti","Romania","Europe","2019-07-12T00:00:00Z","2019-07-17T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255627,"African swine fever",,44.748517,26.054414,"Poienarii Rali","Romania","Europe","2019-07-12T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255626,"African swine fever",,44.134183,24.969092,"Scrioastea","Romania","Europe","2019-07-12T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255622,"African swine fever",,44.758529,25.97122,"Carbunari","Romania","Europe","2019-07-10T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255621,"African swine fever",,44.752413,25.977229,"Podu Valeni","Romania","Europe","2019-07-10T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255620,"African swine fever",,44.782186,26.049983,"Crivina","Romania","Europe","2019-07-10T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255619,"African swine fever",,44.781053,26.050379,"Crivina-","Romania","Europe","2019-07-10T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255618,"African swine fever",,44.756039,25.944295,"Sarna","Romania","Europe","2019-07-10T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255617,"African swine fever",,44.736859,26.077699,"Piscu","Romania","Europe","2019-07-10T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255616,"African swine fever",,43.751171,24.86075,"Turnu Magurele","Romania","Europe","2019-07-10T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255615,"African swine fever",,43.971854,24.678458,"Dudu","Romania","Europe","2019-07-10T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255614,"African swine fever",,44.752895,26.064845,"Poienarii Vechi","Romania","Europe","2019-07-09T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255613,"African swine fever",,43.909703,25.983068,"Giurgiu","Romania","Europe","2019-07-09T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255612,"African swine fever",,43.807,25.165,"Piatra","Romania","Europe","2019-07-09T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255611,"African swine fever",,43.82544,25.446247,"Soimu","Romania","Europe","2019-07-08T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255610,"African swine fever",,43.989913,25.556879,"Rasmiresti","Romania","Europe","2019-07-08T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255609,"African swine fever",,44.878934,25.91554,"Targsoru Vechi","Romania","Europe","2019-07-07T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255608,"African swine fever",,44.22,25.947,"Singureni","Romania","Europe","2019-07-07T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255607,"African swine fever",,44.206916,25.979364,"Cranguri","Romania","Europe","2019-07-07T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255606,"African swine fever",,43.72,24.756,"Islaz","Romania","Europe","2019-07-07T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255605,"African swine fever",,43.84,25.434,"Smardioasa","Romania","Europe","2019-07-06T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255604,"African swine fever",,43.741889,25.092619,"Navodari","Romania","Europe","2019-07-06T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255602,"African swine fever",,43.90007,25.798377,"Hodivoaia","Romania","Europe","2019-07-05T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255601,"African swine fever",,43.72,25.67,"Pietrisu","Romania","Europe","2019-07-05T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255600,"African swine fever",,46.33,26.5,"Seaca","Romania","Europe","2019-07-05T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255599,"African swine fever",,43.83,25.45,"Cervenia","Romania","Europe","2019-07-05T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
255598,"African swine fever",,43.776251,25.176041,"Viisoara","Romania","Europe","2019-07-04T00:00:00Z","2019-07-16T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
